bill_id,proposed_date,bill_name
1902047,2012-09-28,2013년도 예산안
1904572,2013-04-18,2013년도 무역보험기금운용계획변경안
1904563,2013-04-18,2013년도 기술신용보증기금운용계획변경안
1904566,2013-04-18,2013년도 공공자금관리기금운용계획변경안
1904564,2013-04-18,2013년도 신용보증기금운용계획변경안
1909877,2014-03-25,소득세법 일부개정법률안
1900056,2012-05-31,2011회계연도 예비비지출 승인의 건
1902115,2012-10-04,국군부대의 아프가니스탄 파견 연장 및 단계별 철수계획 동의안
1901025,2012-08-03,대한민국과 태국 간의 수형자이송 및 형 집행에서의 협력에 관한 조약 비준동의안
1901026,2012-08-03,대한민국 정부와 쿠웨이트국 정부 간의 수형자이송조약 비준동의안
1904484,2013-04-11,국회상임위원회 위원정수에 관한 규칙 일부개정규칙안
1904848,2013-05-06,산업안전보건법 일부개정법률안(대안)
1903107,2012-12-18,"환경부, 환경공단, 충주시의 충주시 소각장 굴뚝원격감시시스템(TMS) 불법 조작 감시 부실에 대한 감사요구안"
1909374,2014-02-13,항공법 일부개정법률안
1909422,2014-02-18,국가인권위원회 위원(유영하) 선출안
1902762,2012-11-23,협동조합 기본법 일부개정법률안
1909561,2014-02-28,질서위반행위규제법 일부개정법률안
1914333,2015-03-17,성매매방지 및 피해자보호 등에 관한 법률 일부개정법률안
1909621,2014-03-05,독점규제 및 공정거래에 관한 법률 일부개정법률안
1909886,2014-03-26,지방자치법 일부개정법률안
1909059,2014-01-13,복권 및 복권기금법 일부개정법률안
1909097,2014-01-17,노인장기요양보험법 일부개정법률안
1902100,2012-09-28,하도급거래 공정화에 관한 법률 일부개정법률안
1909355,2014-02-12,박물관 및 미술관 진흥법 일부개정법률안
1905514,2013-06-17,고등교육법 일부개정법률안
1905504,2013-06-17,도서관법 일부개정법률안
1905513,2013-06-17,상법 일부개정법률안
1905152,2013-05-28,공직선거법 일부개정법률안
1903353,2013-01-18,입양특례법 일부개정법률안
1900743,2012-07-18,조세특례제한법 일부개정법률안
1916354,2015-08-10,실용신안법 일부개정법률안
1901345,2012-08-27,독점규제 및 공정거래에 관한 법률 일부개정법률안
1901923,2012-09-24,산업재해보상보험법 일부개정법률안
1918597,2016-02-29,북한인권법안(대안)
1902619,2012-11-16,공직선거법 일부개정법률안
1903926,2013-03-04,민법 일부개정법률안
1905304,2013-06-04,한국철도공사법 일부개정법률안
1909117,2014-01-21,환경보건법 일부개정법률안
1902853,2012-11-29,아이돌봄 지원법 일부개정법률안
1902451,2012-11-06,조세특례제한법 일부개정법률안
1903065,2012-12-10,형의 집행 및 수용자의 처우에 관한 법률 일부개정법률안
1903187,2012-12-31,의료법 일부개정법률안
1904998,2013-05-16,파견근로자보호 등에 관한 법률 일부개정법률안
1901023,2012-08-02,유통산업발전법 일부개정법률안
1900701,2012-07-16,국유재산특례제한법 일부개정법률안
DD01698,2016-02-18,대부업 등의 등록 및 금융이용자 보호에 관한 법률 일부개정법률안(대안)
1918619,2016-03-02,공직선거법 일부개정법률안(위원회안)
1918620,2016-03-02,정치자금법 일부개정법률안(위원회안)
1918635,2016-03-02,대부업 등의 등록 및 금융이용자 보호에 관한 법률 일부개정법률안(대안)
1900973,2012-07-31,방송문화진흥회법 일부개정법률안
1903636,2013-02-05,법무사법 일부개정법률안
1904603,2013-04-19,국회법 일부개정법률안
1904726,2013-04-30,영유아보육법 일부개정법률안
1900217,2012-06-20,영산강·섬진강수계 물관리 및 주민지원 등에 관한 법률 일부개정법률안
1901219,2012-08-20,유통산업발전법 일부개정법률안
1909043,2014-01-10,의료기기법 일부개정법률안
1902519,2012-11-12,국민체육진흥법 일부개정법률안
1900435,2012-07-02,형사소송법 일부개정법률안
1900165,2012-06-18,방송통신위원회의 설치 및 운영에 관한 법률 일부개정법률안
1905060,2013-05-22,도로교통법 일부개정법률안
1900181,2012-06-19,농어촌구조개선특별회계법 일부개정법률안
1903042,2012-12-07,공직선거법 일부개정법률안
1900641,2012-07-12,각급 법원의 설치와 관할구역에 관한 법률 일부개정법률안
1902790,2012-11-26,공공기관의 운영에 관한 법률 일부개정법률안
1902535,2012-11-12,건축법 일부개정법률안
1900535,2012-07-05,공직선거법 일부개정법률안
1901075,2012-08-07,고용정책 기본법 일부개정법률안
1901022,2012-08-02,도시공원 및 녹지 등에 관한 법률 일부개정법률안
1909689,2014-03-12,장애인활동 지원에 관한 법률 일부개정법률안
1914330,2015-03-17,가정폭력방지 및 피해자보호 등에 관한 법률 일부개정법률안
1902438,2012-11-05,새만금사업 촉진을 위한 특별법 폐지법률안
1904961,2013-05-14,사행산업통합감독위원회법 일부개정법률안
1917088,2015-10-07,일제하 일본군위안부 피해자에 대한 생활안정지원 및 기념사업 등에 관한 법률 일부개정법률안
1904273,2013-03-26,국립대학병원 설치법 일부개정법률안
1901843,2012-09-17,벤처기업육성에 관한 특별조치법 일부개정법률안
1901913,2012-09-21,형법 일부개정법률안
1903146,2012-12-28,독점규제 및 공정거래에 관한 법률 일부개정법률안
1901392,2012-08-29,자연환경보전법 일부개정법률안
1916553,2015-08-25,디자인보호법 일부개정법률안
1902541,2012-11-13,국민건강보험법 일부개정법률안
1904876,2013-05-08,제대군인지원에 관한 법률 일부개정법률안
1902652,2012-11-19,소방시설 설치·유지 및 안전관리에 관한 법률 일부개정법률안
1914268,2015-03-12,전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법 일부개정법률안
1900088,2012-06-11,공직선거법 일부개정법률안
1909760,2014-03-18,문화재보호법 일부개정법률안
1904846,2013-05-06,개발제한구역의 지정 및 관리에 관한 특별조치법 일부개정법률안
1900700,2012-07-16,자연재해대책법 일부개정법률안
1909515,2014-02-27,감정평가사법안
1909759,2014-03-18,전기공사업법 일부개정법률안
1909034,2014-01-10,독점규제 및 공정거래에 관한 법률 등 위반행위 피해자 지원기금법안
1909398,2014-02-14,병역법 일부개정법률안
1900030,2012-05-30,유통산업발전법 일부개정법률안
1901876,2012-09-20,제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 일부개정법률안
1903108,2012-12-18,건축법 일부개정법률안
1900136,2012-06-14,국회법 일부개정법률안
1900626,2012-07-11,조약의 체결ㆍ비준 동의에 관한 법률안
1904362,2013-04-02,근로기준법 일부개정법률안
1903488,2013-01-30,생명연구자원의 확보·관리 및 활용에 관한 법률 일부개정법률안
1903915,2013-02-28,고등교육법 일부개정법률안
1900628,2012-07-11,조세특례제한법 일부개정법률안
1909706,2014-03-13,관광진흥법 일부개정법률안
1909032,2014-01-10,국가공무원법 일부개정법률안
1904240,2013-03-25,조세범 처벌법 일부개정법률안
1903887,2013-02-27,공직선거법 일부개정법률안
1901286,2012-08-24,재난 및 안전관리 기본법 일부개정법률안
1901249,2012-08-22,아동·청소년의 성보호에 관한 법률 일부개정법률안
1900283,2012-06-22,조세특례제한법 일부개정법률안
1904771,2013-05-01,형사소송법 일부개정법률안
1900543,2012-07-06,아동복지법 일부개정법률안
1903978,2013-03-06,지방세법 일부개정법률안
1911424,2014-08-20,공공기관의 운영에 관한 법률 일부개정법률안
1902277,2012-10-24,건설폐기물의 재활용촉진에 관한 법률 일부개정법률안
1910348,2014-04-28,국가기술자격법 일부개정법률안(대안)
1904839,2013-05-06,공직선거법 일부개정법률안
1902784,2012-11-26,헌법재판소법 일부개정법률안
1904986,2013-05-16,건설기술관리법 일부개정법률안
1902174,2012-10-09,범죄피해자보호기금법 일부개정법률안
1905286,2013-06-03,한국수자원공사법 일부개정법률안
1910349,2014-04-28,상법 일부개정법률안(대안)
1910350,2014-04-28,채무자 회생 및 파산에 관한 법률 일부개정법률안(대안)
1910352,2014-04-28,채권의 공정한 추심에 관한 법률 일부개정법률안(대안)
1900349,2012-06-27,사립학교교직원 연금법 일부개정법률안
1904597,2013-04-19,유해화학물질 관리법 일부개정법률안
1901274,2012-08-23,대규모유통업에서의 거래 공정화에 관한 법률 일부개정법률안
1902862,2012-11-30,국가를 당사자로 하는 계약에 관한 법률 일부개정법률안
1900334,2012-06-27,미국산 쇠고기 및 쇠고기 제품에 대한 수입중단 및 한·미 쇠고기 수입위생조건 재협상 촉구 결의안
1904213,2013-03-22,우정사업 운영에 관한 특례법 일부개정법률안(위원회안)
1910361,2014-04-29,도시 및 주거환경정비법 일부개정법률안(대안)
1903819,2013-02-21,조세특례제한법 일부개정법률안
1904125,2013-03-19,조세특례제한법 일부개정법률안
1903651,2013-02-07,유해화학물질 관리법 일부개정법률안
1900379,2012-06-28,조세특례제한법 일부개정법률안
1901235,2012-08-21,경주기계천사건 희생자 심사 및 명예회복에 관한 법률안
1903826,2013-02-21,항공우주산업개발 촉진법 일부개정법률안(대안)
1901916,2012-09-21,녹색기후기금(Green Climate Fund) 사무국 대한민국 인천유치지지 결의안
1901528,2012-09-04,조세특례제한법 일부개정법률안
1900897,2012-07-27,자격기본법 일부개정법률안
1900063,2012-06-04,지방세특례제한법 일부개정법률안
1900127,2012-06-13,은행법 일부개정법률안
1900474,2012-07-03,가족관계의 등록 등에 관한 법률 일부개정법률안
1905200,2013-05-30,식물신품종 보호법 일부개정법률안
1910379,2014-04-29,변호사법 일부개정법률안(대안)
1901007,2012-08-02,도시 및 주거환경정비법 일부개정법률안
1902816,2012-11-27,동학농민혁명 참여자 등의 명예회복에 관한 특별법 일부개정법률안
1902416,2012-11-05,장애인 등에 대한 특수교육법 일부개정법률안
1902586,2012-11-15,여신전문금융업법 일부개정법률안
1900326,2012-06-26,고용정책 기본법 일부개정법률안
1903916,2013-02-28,여수ㆍ순천10ㆍ19사건 진상규명 및 희생자명예회복에 관한 특별법안
1903508,2013-01-30,생명공학육성법 일부개정법률안
1903976,2013-03-06,국민건강증진법 일부개정법률안
1904547,2013-04-17,공인중개사의 업무 및 부동산 거래신고에 관한 법률 일부개정법률안
1905351,2013-06-05,대외무역법 일부개정법률안
1904228,2013-03-22,청소년기본법 일부개정법률안
1903092,2012-12-14,형법 일부개정법률안
1900381,2012-06-28,국민체육진흥법 일부개정법률안
1902836,2012-11-28,초·중등교육법 일부개정법률안
1909609,2014-03-04,산업디자인진흥법 일부개정법률안
1902826,2012-11-27,여신전문금융업법 일부개정법률안
1904827,2013-05-06,주민등록법 일부개정법률안
1903891,2013-02-27,변호사법 일부개정법률안
1902370,2012-11-01,건설산업기본법 일부개정법률안
1903501,2013-01-30,농어업인 부채경감에 관한 특별조치법 일부개정법률안
1900905,2012-07-27,전통시장 및 상점가 육성을 위한 특별법 일부개정법률안
1901052,2012-08-03,공공보건의료에 관한 법률 일부개정법률안
1904122,2013-03-19,통신비밀보호법 일부개정법률안
1903503,2013-01-30,대구경북과학기술원법 일부개정법률안
1902142,2012-10-05,방송통신위원회의 설치 및 운영에 관한 법률 일부개정법률안
1901790,2012-09-13,예금자보호법 일부개정법률안
1910399,2014-04-29,휴회의 건
1918646,2016-03-09,4·16세월호참사 특별조사위원회 위원(황전원) 선출안
1904940,2013-05-13,정신보건법 일부개정법률안
1910521,2014-05-08,벌금 미납자의 사회봉사 집행에 관한 특례법 일부개정법률안
1901222,2012-08-20,지방세법 일부개정법률안
1901848,2012-09-18,주택임대차보호법 일부개정법률안
1903803,2013-02-21,경비업법 일부개정법률안
1901282,2012-08-23,경비업법 일부개정법률안
1903894,2013-02-27,전통시장 및 상점가 육성을 위한 특별법 일부개정법률안
1901686,2012-09-10,부가가치세법 일부개정법률안
1902293,2012-10-26,주택임대차보호법 일부개정법률안
1902158,2012-10-08,지방공무원 교육훈련법 일부개정법률안
1902688,2012-11-21,근로기준법 일부개정법률안
1901401,2012-08-29,특정 범죄자에 대한 위치추적 전자장치 부착 등에 관한 법률 일부개정법률안
